ADM1_PCODE,ADM1_EN,ADM2_PCODE,ADM2_EN,ADM3_PCODE,ADM3_EN,AREA_SQKM,NUM_HOUSEHOLDS,POPULATION,POPULATION_DENSITY,Average_Household_Size
ZW13,Mashonaland East,ZW1309,Uzumba Maramba Pfungwe,ZW130913,13,122.4547506,2202,9054,73.93751535,4.111716621
ZW13,Mashonaland East,ZW1309,Uzumba Maramba Pfungwe,ZW130914,14,138.5745735,1995,8092,58.39455102,4.056140351
ZW13,Mashonaland East,ZW1309,Uzumba Maramba Pfungwe,ZW130915,15,114.5575338,1860,7362,64.26465164,3.958064516
ZW13,Mashonaland East,ZW1309,Uzumba Maramba Pfungwe,ZW130916,16,178.415134,1603,6694,37.51923869,4.17592015
ZW13,Mashonaland East,ZW1309,Uzumba Maramba Pfungwe,ZW130917,17,137.2735767,1557,6589,47.99904073,4.231856134
ZW13,Mashonaland East,ZW1321,Marondera Urban,ZW132101,1,0.311043736,1076,3481,11191.35221,3.235130112
ZW13,Mashonaland East,ZW1321,Marondera Urban,ZW132102,2,0.410172488,1080,3658,8918.199318,3.387037037
ZW13,Mashonaland East,ZW1321,Marondera Urban,ZW132103,3,1.363364671,1590,5818,4267.383571,3.659119497
ZW13,Mashonaland East,ZW1321,Marondera Urban,ZW132104,4,2.553443093,2950,11135,4360.778602,3.774576271
ZW13,Mashonaland East,ZW1321,Marondera Urban,ZW132105,5,0.278347766,1042,3508,12602.93931,3.366602687
ZW13,Mashonaland East,ZW1321,Marondera Urban,ZW132106,6,0.610477294,961,3253,5328.617514,3.385015609
ZW13,Mashonaland East,ZW1321,Marondera Urban,ZW132107,7,0.565591409,1128,3815,6745.151959,3.382092199
ZW13,Mashonaland East,ZW1321,Marondera Urban,ZW132108,8,2.496651626,2116,7186,2878.254989,3.396030246
ZW13,Mashonaland East,ZW1321,Marondera Urban,ZW132109,9,1.336036143,1847,6762,5061.240324,3.661072009
ZW13,Mashonaland East,ZW1321,Marondera Urban,ZW132110,10,15.92392257,2218,8155,512.1225606,3.676735798
ZW13,Mashonaland East,ZW1321,Marondera Urban,ZW132111,11,29.32397665,548,1773,60.462468,3.23540146
ZW13,Mashonaland East,ZW1321,Marondera Urban,ZW132112,12,3.689224783,2036,7660,2076.316964,3.762278978
ZW13,Mashonaland East,ZW1322,Ruwa Local,ZW132201,1,1.110978156,1787,6780,6102.730249,3.794068271
ZW13,Mashonaland East,ZW1322,Ruwa Local,ZW132202,2,1.572733339,1525,5884,3741.257245,3.858360656
ZW13,Mashonaland East,ZW1322,Ruwa Local,ZW132203,3,0.532939868,849,3193,5991.295062,3.760895171
ZW13,Mashonaland East,ZW1322,Ruwa Local,ZW132204,4,0.224031047,557,2034,9079.098736,3.651705566
ZW13,Mashonaland East,ZW1322,Ruwa Local,ZW132205,5,2.715333595,1864,7725,2844.954305,4.144313305
ZW13,Mashonaland East,ZW1322,Ruwa Local,ZW132206,6,0.54762066,736,2618,4780.681573,3.557065217
ZW13,Mashonaland East,ZW1322,Ruwa Local,ZW132207,7,13.48602775,5218,20801,1542.411182,3.986393254
ZW13,Mashonaland East,ZW1322,Ruwa Local,ZW132208,8,5.357690616,3291,13588,2536.167348,4.12883622
ZW13,Mashonaland East,ZW1322,Ruwa Local,ZW132209,9,14.84876995,7735,31455,2118.357285,4.066580478
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140101,1,109.6189116,1329,5101,46.53394132,3.838224229
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140102,2,217.4424902,2464,9265,42.60896751,3.760146104
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140103,3,102.3208536,1665,6355,62.10855145,3.816816817
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140104,4,153.2682244,2543,9305,60.71056174,3.659064098
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140105,5,114.6919788,864,3173,27.66540463,3.672453704
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140106,6,92.15239299,905,3269,35.4738482,3.612154696
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140107,7,102.291987,1235,4666,45.61452109,3.778137652
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140108,8,113.7698245,2588,9934,87.31665043,3.838485317
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140109,9,100.2485708,1461,5491,54.77384823,3.758384668
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140110,10,127.44253,2687,9857,77.34466666,3.668403424
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140111,11,268.3993587,2455,9569,35.65209711,3.897759674
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140112,12,328.0140426,1682,6496,19.80403018,3.862068966
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140113,13,323.2366984,1342,4989,15.43450983,3.717585693
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140114,14,180.0315914,1868,7002,38.89317395,3.748394004
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140115,15,433.4431558,2836,10645,24.55916043,3.753526093
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140116,16,86.80401189,397,1806,20.80548999,4.549118388
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140117,17,62.16139468,306,953,15.33105885,3.114379085
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140118,18,67.83842135,281,1141,16.81937724,4.060498221
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140119,19,78.45164073,322,1120,14.27631073,3.47826087
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140120,20,236.6640252,1766,7839,33.1229049,4.438844847
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140121,21,267.0518998,1618,6158,23.05918813,3.805933251
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140122,22,312.7509379,3233,13062,41.76486276,4.040210331
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140123,23,227.6442207,1807,7663,33.66217678,4.240730493
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140124,24,234.2285509,2362,9668,41.27592458,4.093141406
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140125,25,247.123658,2102,8171,33.0644183,3.887250238
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140126,26,315.727569,1011,4040,12.79584172,3.996043521
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140127,27,55.38995754,854,3320,59.93866302,3.887587822
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140128,28,132.8877318,1198,4570,34.38993155,3.814691152
ZW14,Mashonaland West,ZW1401,Chegutu Rural,ZW140129,29,238.0321571,1152,4283,17.99336716,3.717881944
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140201,1,455.8225298,4112,17095,37.50363109,4.157344358
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140202,2,343.8006206,3012,13290,38.65612569,4.412350598
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140203,3,377.0134475,2455,11332,30.0572833,4.615885947
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140204,4,546.9048803,2232,10383,18.98501983,4.65188172
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140205,5,226.6984991,3255,12736,56.18034548,3.912749616
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140206,6,424.1995326,4990,21153,49.86568436,4.239078156
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140207,7,10561.43919,4515,17772,1.682725212,3.936212625
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140208,8,606.8049927,4198,18765,30.92426764,4.469985707
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140209,9,640.8430464,6118,27757,43.31325768,4.536940177
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140210,10,102.8721703,2573,10421,101.3004778,4.050136028
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140211,11,323.0484748,3869,16491,51.04806642,4.26234169
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140212,12,188.0626006,2126,9571,50.89262814,4.501881468
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140213,13,518.6691955,5650,24360,46.96635199,4.311504425
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140214,14,636.1437536,6524,29139,45.80568439,4.466431637
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140215,15,313.1988651,1599,7292,23.28233213,4.560350219
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140216,16,473.8027008,4418,19476,41.10571756,4.408329561
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140217,17,192.5303236,2069,9224,47.90933619,4.458192363
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140218,18,348.6458803,3113,14618,41.92792982,4.695791841
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140219,19,411.5359553,2904,13846,33.64469087,4.767906336
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140220,20,351.6847076,2375,10967,31.18418221,4.617684211
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140221,21,398.3975748,2867,12686,31.84256332,4.424834322
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140222,22,380.5905836,4420,19752,51.89828874,4.468778281
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140223,23,150.0365378,1862,8073,53.80689343,4.33566058
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140224,24,437.295618,2617,11768,26.91085736,4.496752006
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140225,25,269.6316146,3630,15946,59.13994923,4.392837466
ZW14,Mashonaland West,ZW1402,Hurungwe,ZW140226,26,163.5638995,1612,6984,42.69890862,4.332506203
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140301,1,55.62328876,1126,4263,76.64056001,3.785968028
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140302,2,48.02387014,545,2083,43.37426355,3.822018349
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140303,3,57.66955456,676,2380,41.26960956,3.520710059
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140304,4,117.780833,1264,4943,41.96777926,3.910601266
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140305,5,126.8811701,1661,6260,49.33750213,3.768813967
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140306,6,89.99767418,1334,4974,55.26809493,3.728635682
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140307,7,25.09502124,466,1884,75.07465254,4.042918455
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140308,8,56.84464088,718,2815,49.52093911,3.920612813
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140309,9,351.9384364,1271,5437,15.44872466,4.277734068
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140310,10,190.363718,854,3738,19.63609473,4.37704918
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140311,11,674.9166835,6363,25060,37.13050901,3.938393839
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140312,12,595.7050625,2765,12344,20.72166375,4.46437613
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140313,13,880.0745757,6667,25728,29.23388621,3.85900705
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140314,14,552.1316769,6146,23227,42.06786347,3.779205988
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140315,15,207.725072,1742,7740,37.26078863,4.443168772
ZW14,Mashonaland West,ZW1403,Mhondoro-Ngezi,ZW140316,16,264.194568,1897,8118,30.72735394,4.279388508
ZW14,Mashonaland West,ZW1404,Kariba Rural,ZW140401,1,45.38630663,294,858,18.90438028,2.918367347
ZW14,Mashonaland West,ZW1404,Kariba Rural,ZW140402,2,129.9210365,667,2556,19.67348837,3.832083958
ZW14,Mashonaland West,ZW1404,Kariba Rural,ZW140403,3,393.8467697,1753,6881,17.47126174,3.925270964
ZW14,Mashonaland West,ZW1404,Kariba Rural,ZW140404,4,506.0913168,1608,6653,13.14584894,4.137437811
ZW14,Mashonaland West,ZW1404,Kariba Rural,ZW140405,5,217.6418987,697,2917,13.40275019,4.18507891
ZW14,Mashonaland West,ZW1404,Kariba Rural,ZW140406,6,398.2414349,478,1930,4.846306363,4.037656904
ZW14,Mashonaland West,ZW1404,Kariba Rural,ZW140407,7,189.0235686,483,1805,9.549073764,3.737060041
ZW14,Mashonaland West,ZW1404,Kariba Rural,ZW140408,8,639.438208,1366,6569,10.27308021,4.808931186
ZW14,Mashonaland West,ZW1404,Kariba Rural,ZW140409,9,3752.454789,786,3105,0.827458337,3.950381679
ZW14,Mashonaland West,ZW1404,Kariba Rural,ZW140410,10,126.9869595,453,1988,15.65515079,4.388520971
ZW14,Mashonaland West,ZW1404,Kariba Rural,ZW140411,11,375.0008123,711,3229,8.610648016,4.541490858
ZW14,Mashonaland West,ZW1404,Kariba Rural,ZW140412,12,1417.346377,1795,7283,5.138475759,4.057381616
ZW14,Mashonaland West,ZW1405,Makonde,ZW140501,1,1107.722799,2627,12104,10.92692144,4.607537115
ZW14,Mashonaland West,ZW1405,Makonde,ZW140502,2,1322.721199,4488,18883,14.27587311,4.207442068
ZW14,Mashonaland West,ZW1405,Makonde,ZW140503,3,154.6510257,1131,5201,33.63055612,4.598585323
ZW14,Mashonaland West,ZW1405,Makonde,ZW140504,4,654.0157297,4635,20398,31.18885231,4.400862999
ZW14,Mashonaland West,ZW1405,Makonde,ZW140505,5,513.4367406,4221,17427,33.94186396,4.128642502
ZW14,Mashonaland West,ZW1405,Makonde,ZW140506,6,270.9919009,2223,9218,34.01577675,4.146648673
ZW14,Mashonaland West,ZW1405,Makonde,ZW140507,7,12.15120954,1163,4322,355.684756,3.716251075
ZW14,Mashonaland West,ZW1405,Makonde,ZW140508,8,960.90477,7292,32474,33.79523238,4.45337356
ZW14,Mashonaland West,ZW1405,Makonde,ZW140509,9,368.7005729,2836,12172,33.01323864,4.291960508
ZW14,Mashonaland West,ZW1405,Makonde,ZW140510,10,158.1491619,823,3289,20.7968222,3.9963548
ZW14,Mashonaland West,ZW1405,Makonde,ZW140511,11,425.7530291,4869,20231,47.51815869,4.155062641
ZW14,Mashonaland West,ZW1405,Makonde,ZW140512,12,168.9942669,434,1975,11.68678699,4.550691244
ZW14,Mashonaland West,ZW1405,Makonde,ZW140513,13,332.6979655,2335,10294,30.9409767,4.40856531
ZW14,Mashonaland West,ZW1405,Makonde,ZW140514,14,316.0177829,1225,5065,16.02757906,4.134693878
ZW14,Mashonaland West,ZW1405,Makonde,ZW140515,15,201.9973732,1182,4779,23.65872349,4.043147208
ZW14,Mashonaland West,ZW1405,Makonde,ZW140516,16,425.1153394,1476,6501,15.29232045,4.404471545
ZW14,Mashonaland West,ZW1405,Makonde,ZW140517,17,271.0007826,1471,6230,22.9888635,4.23521414
ZW14,Mashonaland West,ZW1405,Makonde,ZW140518,18,275.6388881,1458,6253,22.68547825,4.288751715
ZW14,Mashonaland West,ZW1405,Makonde,ZW140519,19,623.5052297,2967,13144,21.08081757,4.430064038
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140601,1,71.67612042,1356,5125,71.50219585,3.779498525
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140602,2,14.7873235,991,3227,218.2274568,3.256306761
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140603,3,91.98394248,1438,5745,62.45655323,3.995132128
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140604,4,58.17085625,695,2700,46.41499496,3.884892086
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140605,5,62.17558737,1046,4168,67.03595698,3.984703633
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140606,6,77.13822913,1773,6834,88.5942039,3.854483926
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140607,7,98.98745046,1453,5852,59.11860516,4.02752925
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140608,8,56.485241,989,3981,70.47858749,4.025278059
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140609,9,57.59499495,1069,4476,77.71508624,4.187090739
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140610,10,55.73163406,635,2378,42.66876506,3.74488189
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140611,11,69.34899937,991,3897,56.19403359,3.932391524
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140612,12,76.26920028,972,3698,48.4861515,3.804526749
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140613,13,396.8690188,3942,17266,43.50553755,4.380010147
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140614,14,239.4639256,2077,8684,36.26433493,4.181030332
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140615,15,379.9779219,4153,16958,44.62890874,4.083313268
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140616,16,2.706688292,464,1759,649.8716549,3.790948276
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140617,17,335.0699471,3389,14263,42.56723148,4.208616111
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140618,18,208.9833895,1929,7822,37.42881201,4.054950752
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140619,19,269.5653987,2648,10550,39.13707045,3.984138973
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140620,20,324.0195002,3010,11958,36.90518623,3.972757475
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140621,21,481.9660186,3492,13322,27.64095286,3.815005727
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140622,22,0.544037752,1068,3935,7232.953937,3.684456929
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140623,23,27.27243483,2268,8709,319.3334241,3.83994709
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140624,24,86.54671236,4606,17328,200.2155776,3.762049501
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140625,25,267.7936115,2951,10443,38.99644932,3.538800407
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140626,26,555.6909293,5641,21848,39.31681956,3.87307215
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140627,27,291.5392417,722,3210,11.01052463,4.44598338
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140628,28,33.41001181,476,1785,53.42709874,3.75
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140629,29,50.53414998,944,3877,76.72039604,4.106991525
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140630,30,342.2987134,3241,13235,38.66505915,4.083616168
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140631,31,159.8486811,2031,8905,55.70893634,4.384539636
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140632,32,292.3847006,2348,9239,31.59878058,3.93483816
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140633,33,176.7419556,2193,9133,51.67420474,4.164614683
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140634,34,118.1668061,1453,5883,49.78555479,4.048864418
ZW14,Mashonaland West,ZW1406,Zvimba,ZW140635,35,239.981348,19392,75809,315.8953837,3.909292492
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140701,1,512.9918769,4595,18846,36.73742382,4.101414581
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140702,2,178.8301453,2877,12232,68.40010099,4.251651025
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140703,3,655.9879332,8181,34426,52.47962387,4.208043027
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140704,4,460.9431068,2407,10459,22.69043586,4.345243041
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140705,5,578.0289535,2924,13654,23.6216541,4.669630643
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140706,6,271.8311996,915,4102,15.09024721,4.483060109
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140707,7,714.43178,631,2676,3.745634048,4.24088748
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140708,8,69.35917023,627,2743,39.54776262,4.374800638
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140709,9,65.59071597,570,2389,36.42283766,4.19122807
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140710,10,81.95702454,1234,5222,63.71631998,4.231766613
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140711,11,94.89111738,1587,6561,69.14240428,4.134215501
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140712,12,117.9852306,1426,6213,52.65913344,4.356942496
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140713,13,94.17200195,195,919,9.758739126,4.712820513
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140714,14,143.3725491,276,1332,9.290481398,4.826086957
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140715,15,141.5485179,180,888,6.273467311,4.933333333
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140716,16,337.0871974,1592,6931,20.56144539,4.353643216
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140717,17,288.3713782,1191,5381,18.65996561,4.518052057
ZW14,Mashonaland West,ZW1407,Sanyati,ZW140718,18,25.6264915,1189,4261,166.2732489,3.583683768
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142101,1,1.996932877,476,1556,779.1949433,3.268907563
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142102,2,0.575541526,1602,5593,9717.804445,3.491260924
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142103,3,2.889483404,1820,6354,2199.008996,3.491208791
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142104,4,1.581513201,2591,10257,6485.560787,3.958703203
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142105,5,11.09668786,1774,6646,598.9174503,3.746335964
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142106,6,0.362880076,991,3635,10017.08345,3.668012109
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142107,7,0.626639383,1314,5150,8218.442915,3.919330289
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142108,8,1.318615801,2775,8043,6099.578054,2.898378378
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142109,9,20.23180672,1277,4887,241.5503503,3.826938136
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142110,10,2.790185056,848,3265,1170.173281,3.850235849
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142111,11,33.18754365,1095,4057,122.2446603,3.705022831
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142112,12,2.203710315,2254,8366,3796.324746,3.71162378
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142113,13,4.09167548,6925,27459,6710.942775,3.965198556
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142114,14,41.90632474,1228,4999,119.2898693,4.070846906
ZW14,Mashonaland West,ZW1421,Chinhoyi,ZW142115,15,25.3708937,796,3390,133.6176818,4.25879397
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142201,1,23.48937386,3141,11969,509.5495552,3.810569882
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142202,2,0.645787931,2281,8045,12457.64997,3.526961859
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142203,3,15.52655427,1735,6796,437.7017515,3.917002882
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142204,4,0.174678735,886,3311,18954.79721,3.737020316
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142205,5,0.509372505,969,3641,7148.01047,3.75748194
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142206,6,0.76524815,1734,6495,8487.442925,3.74567474
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142207,7,0.64498149,1001,3657,5669.930152,3.653346653
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142208,8,1.511638955,2142,7780,5146.731617,3.632119514
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142209,9,38.52588379,681,2451,63.61956584,3.599118943
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142210,10,36.0202832,2527,10525,292.1964811,4.165017808
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142211,11,0.679798904,1636,5918,8705.515652,3.617359413
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142212,12,28.05777368,1697,6521,232.4133081,3.842663524
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142213,13,8.99897843,3647,13990,1554.620906,3.836029613
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142214,14,15.08575943,2059,8594,569.6763256,4.173870811
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142215,15,7.857597442,1338,5323,677.4335335,3.978325859
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142216,16,75.05224482,2157,8617,114.8133546,3.994900325
ZW14,Mashonaland West,ZW1422,Kadoma,ZW142217,17,0.849109784,999,3748,4414.034642,3.751751752
ZW14,Mashonaland West,ZW1423,Chegutu Urban,ZW142301,1,8.011620434,341,1088,135.8027392,3.190615836
ZW14,Mashonaland West,ZW1423,Chegutu Urban,ZW142302,2,2.748663689,765,2890,1051.420009,3.777777778
ZW14,Mashonaland West,ZW1423,Chegutu Urban,ZW142303,3,8.753987541,1756,6668,761.7100172,3.797266515
ZW14,Mashonaland West,ZW1423,Chegutu Urban,ZW142304,4,0.300247709,1005,3987,13279.03555,3.967164179
ZW14,Mashonaland West,ZW1423,Chegutu Urban,ZW142305,5,0.195514911,454,1699,8689.874308,3.742290749
ZW14,Mashonaland West,ZW1423,Chegutu Urban,ZW142306,6,0.359949221,1040,4013,11148.79479,3.858653846
ZW14,Mashonaland West,ZW1423,Chegutu Urban,ZW142307,7,5.014444063,1114,4389,875.2715047,3.939856373
ZW14,Mashonaland West,ZW1423,Chegutu Urban,ZW142308,8,0.207853241,934,3732,17954.97624,3.995717345
ZW14,Mashonaland West,ZW1423,Chegutu Urban,ZW142309,9,0.39395434,865,3365,8541.599,3.89017341
